date,actual,Naive,ARIMA,ARIMAX,SARIMA,SARIMAX,VAR,Ridge,XGBoost
2024-09-01,2.397511653496043,2.573737873641768,2.4034577372462493,2.5517170409412673,2.3518817891148363,2.545552251345775,2.414553794172612,2.1455049435552365,2.4666293
2024-10-01,2.546152718143624,2.397511653496043,2.321226626804282,2.0396273351968337,2.3612879985257407,2.364905867799242,2.287149309972655,2.3012825148790554,2.488369
2024-11-01,2.6831518244156527,2.546152718143624,2.64750068800421,3.1230427560825724,2.5353484680636655,2.6250452046523662,2.5219691848683516,2.3355174997556385,2.5673804
2024-12-01,2.830258603235692,2.6831518244156527,2.5287280651214,2.0859661584403115,2.6074795755341977,2.6341513214290226,2.6724595176856187,2.866671646956032,2.6684003
2025-01-01,2.9471209161693324,2.830258603235692,2.9026609328182285,3.3126354755183764,2.7570638230714963,2.8174440521885677,2.761670691223567,2.954969575234771,2.8065271
2025-02-01,2.763057010268533,2.9471209161693324,2.835833195686158,2.725379245784169,2.7467702611682134,2.810560066698,2.8660929125472996,3.1142343164182043,2.8629725
2025-03-01,2.354054885684853,2.763057010268533,2.564114135601285,2.496067560269633,2.3939584918801695,2.3741458155816675,2.66474337330618,2.793765732820466,2.5917697
2025-04-01,2.298763047316399,2.354054885684853,2.26396521531013,2.6294308918183273,2.207268786719392,2.183210750704837,2.1905307650860375,2.2913822454524473,2.3990166
2025-05-01,2.3494481531272093,2.298763047316399,2.2372485085362905,1.828268400793765,2.4370589853167117,1.7283834114366043,2.2792705145352516,2.021381925009373,2.3270962
2025-06-01,2.645159020288101,2.3494481531272093,2.396364878158946,2.887266078372409,2.5896851662831133,3.1519028308364274,2.3917465635344666,2.1687558920458176,2.372526
2025-07-01,2.7056821032835465,2.645159020288101,2.630844122227991,2.3503298445094423,2.6292778347690993,2.5711971359944155,2.696070942310704,2.4427583778162236,2.6108732
2025-08-01,2.8962427776042965,2.7056821032835465,2.651821667335524,2.818701916142013,2.745498987962235,2.8715075957629965,2.7012638339379778,2.7561553069786378,2.6837754
2025-09-01,2.977791983269018,2.8962427776042965,2.8750909883761495,3.0148838216366807,2.9312301952487156,3.1401611038045942,2.9302371002759746,2.991257090426088,2.8118043
2025-10-01,2.8186190089700247,2.977791983269018,2.9175957845472804,2.6326206215284587,2.776460018642145,2.7501391165686373,2.9308221539228314,2.8721503296507866,2.8765783
2025-11-01,2.660730441211001,2.8186190089700247,2.6034231610030245,3.0658140538334084,2.553026458988791,2.6350952721832264,2.694761572955536,2.6592880906654237,2.8077326
2025-12-01,2.61871451181781,2.660730441211001,2.654051192271472,2.2321854260021605,2.3931987544981927,2.405989229548742,2.537132298408448,2.4661991294294734,2.6399434
2026-01-01,2.363059941151935,2.61871451181781,2.497989078014958,2.8609524985837447,2.417212444399344,2.4764530581632673,2.537487592891051,2.499498887677738,2.6118307
2026-02-01,2.404854288417813,2.363059941151935,2.2170382841086895,2.131331342155327,2.2618323411533314,2.3259477216787676,2.222676237270783,2.2808180454852156,2.4166942
2026-03-01,3.233124433257739,2.404854288417813,2.4875591197743523,2.402830482487386,2.5832052127099203,2.5586627035300493,2.4255158530756624,2.594365035926069,2.4896538
2026-04-01,3.709582098292774,3.233124433257739,3.4501289678686287,3.80234677859202,3.520407096174009,3.513157485989602,3.444988028969984,3.5292481927285646,3.1354458
